max_wait_seconds,n_replications,avg_quote,expected_conversion_rate,simulated_conversion_rate,shared_rate_given_conversion,avg_wait_time,revenue,cost,profit,profit_per_request,profit_per_converted_rider,matched_pairs,BASE_PRICE,EMPTY_QUEUE_BUMP,MAX_CANDIDATES,BASE_MIN_SAVING_RATIO,BASE_MIN_ABSOLUTE_SAVING,LARGE_QUEUE_THRESHOLD,,Profit(value),value_flag
60,1,0.681027995,0.372320786,0.374703088,0.575503736,32.30790129,10195.84121,8900.394673,1295.44654,0.109895363,0.293286516,1271,0.7,0.02,10,0.12,0.35,8,,1295.44654,FALSE
120,1,0.680196471,0.3742686,0.377841873,0.700044903,49.83004041,10382.10416,8830.911635,1551.192523,0.131590815,0.348269538,1559,0.7,0.02,10,0.12,0.35,8,,1551.192523,FALSE
15,1,0.688844079,0.358284326,0.361045131,0.327067669,11.22955827,9902.664854,9219.951359,682.7134947,0.057915973,0.160412005,696,0.7,0.02,12,0.08,0.22,6,,682.7134947,FALSE
60,1,0.682279776,0.369507593,0.370970478,0.623370684,29.75577407,10126.44517,8904.57519,1221.869978,0.103653714,0.279412298,1363,0.7,0.02,12,0.08,0.22,6,,1221.869978,FALSE
120,1,0.681645402,0.371245756,0.374278928,0.742520399,45.05281052,10265.20881,8825.644163,1439.564645,0.122121195,0.326283918,1638,0.7,0.02,12,0.08,0.22,6,,1439.564645,FALSE
15,1,0.688835426,0.358299343,0.361045131,0.32612782,11.24013158,9902.656049,9220.75324,681.9028093,0.057847201,0.160221525,694,0.7,0.02,12,0.08,0.22,8,,681.9028093,FALSE
60,1,0.682113336,0.369888026,0.371564303,0.613242009,30.2456621,10147.69219,8919.79763,1227.894559,0.104164791,0.280341223,1343,0.7,0.02,12,0.08,0.22,8,,1227.894559,FALSE
120,1,0.681581948,0.371378618,0.37478792,0.738343142,45.4583522,10272.53369,8832.597699,1439.935987,0.122152697,0.32592485,1631,0.7,0.02,12,0.08,0.22,8,,1439.935987,FALSE
15,1,0.688832033,0.358295399,0.361045131,0.32424812,11.25822368,9902.597121,9221.029789,681.57,0.057818742,0.1601427,690,0.7,0.02,12,0.08,0.28,6,,681.5673322,FALSE
60,1,0.682257889,0.369584236,0.371224975,0.620658135,29.92093236,10134.42001,8912.090905,1222.329104,0.103692662,0.279325664,1358,0.7,0.02,12,0.08,0.28,6,,1222.329104,FALSE
120,1,0.681618086,0.371200875,0.374194096,0.741781909,45.1709363,10260.50918,8822.637983,1437.871197,0.121977536,0.325973974,1636,0.7,0.02,12,0.08,0.28,6,,1437.871197,FALSE
15,1,0.68882338,0.358310415,0.361045131,0.323308271,11.26879699,9902.588316,9221.831669,680.7566467,0.05774997,0.15995222,688,0.7,0.02,12,0.08,0.28,8,,680.7566467,FALSE
60,1,0.68206566,0.369980368,0.371733967,0.610680055,30.38566864,10150.52866,8919.736152,1230.792513,0.104410631,0.280874604,1338,0.7,0.02,12,0.08,0.28,8,,1230.792513,FALSE
120,1,0.681517645,0.371423208,0.374703088,0.736699117,45.70341861,10266.43058,8828.520273,1437.910306,0.121980854,0.325540028,1627,0.7,0.02,12,0.08,0.28,8,,1437.910306,FALSE
15,1,0.688809976,0.358326026,0.360875467,0.318758815,11.32110954,9891.234429,9213.028349,678.2060796,0.0575336,0.159427851,678,0.7,0.02,12,0.08,0.35,6,,678.2060796,FALSE
60,1,0.682154055,0.369786878,0.371733967,0.617526244,30.08603377,10145.89884,8913.431334,1232.467502,0.104552723,0.281256847,1353,0.7,0.02,12,0.08,0.35,6,,1232.467502,FALSE
120,1,0.681519002,0.371545688,0.374957584,0.735746606,45.77375566,10280.46466,8835.749651,1444.715012,0.122558111,0.3268586,1626,0.7,0.02,12,0.08,0.35,6,,1444.715012,FALSE
15,1,0.688794537,0.358355988,0.360875467,0.317348378,11.33544899,9891.176401,9214.04807,677.1283314,0.057442173,0.159174502,675,0.7,0.02,12,0.08,0.35,8,,677.1283314,FALSE
60,1,0.681972175,0.370193856,0.372073295,0.60875513,30.51664387,10158.73005,8921.736509,1236.993542,0.104936676,0.282032271,1335,0.7,0.02,12,0.08,0.35,8,,1236.993542,FALSE
120,1,0.681395317,0.371797679,0.37521208,0.732082297,46.1465069,10276.46152,8827.868043,1448.593472,0.122887129,0.327513785,1619,0.7,0.02,12,0.08,0.35,8,,1448.593472,FALSE
15,1,0.688678317,0.358615322,0.361129963,0.302090674,11.51679587,9921.682334,9231.576784,690.1055496,0.058543056,0.16211077,643,0.7,0.02,12,0.1,0.22,6,,690.1055496,FALSE
60,1,0.681857143,0.37051192,0.372242959,0.602552416,30.78828624,10163.66967,8911.895809,1251.773857,0.106190521,0.285272073,1322,0.7,0.02,12,0.1,0.22,6,,1251.773857,FALSE
120,1,0.681079912,0.37232598,0.375890736,0.728052358,46.72940645,10315.99029,8826.466474,1489.523816,0.126359333,0.336159742,1613,0.7,0.02,12,0.1,0.22,6,,1489.523816,FALSE
15,1,0.688663726,0.358634092,0.361129963,0.300681231,11.53347428,9921.600094,9232.828735,688.7713592,0.058429874,0.161797359,640,0.7,0.02,12,0.1,0.22,8,,688.7713592,FALSE
60,1,0.681571089,0.371109317,0.373091279,0.596634834,31.1377899,10179.7232,8908.272589,1271.450609,0.107859739,0.289097455,1312,0.7,0.02,12,0.1,0.22,8,,1271.450609,FALSE
120,1,0.680993383,0.372451746,0.375805904,0.723250564,47.19819413,10318.03646,8832.068564,1485.967894,0.126057677,0.335432933,1602,0.7,0.02,12,0.1,0.22,8,,1485.967894,FALSE
15,1,0.688674924,0.358605139,0.361129963,0.30162086,11.52172892,9921.627452,9231.754866,689.8725866,0.058523294,0.162056046,642,0.7,0.02,12,0.1,0.28,6,,689.8725866,FALSE
60,1,0.681836274,0.370556595,0.372242959,0.600729262,30.8769371,10163.41518,8911.715981,1251.699202,0.106184187,0.28525506,1318,0.7,0.02,12,0.1,0.28,6,,1251.699202,FALSE
120,1,0.681044282,0.372386003,0.375551408,0.726903095,46.85814321,10305.03788,8818.81994,1486.217939,0.126078889,0.335716724,1609,0.7,0.02,12,0.1,0.28,6,,1486.217939,FALSE
15,1,0.688660333,0.358623908,0.361129963,0.300211416,11.53840733,9921.545212,9233.006816,688.5383963,0.058410112,0.161742635,639,0.7,0.02,12,0.1,0.28,8,,688.5383963,FALSE
60,1,0.681556668,0.371137144,0.373091279,0.594815825,31.21418827,10179.52095,8908.934359,1270.586593,0.107786443,0.288900999,1308,0.7,0.02,12,0.1,0.28,8,,1270.586593,FALSE
120,1,0.680999152,0.372400417,0.375721072,0.721607586,47.35312712,10313.94639,8830.561085,1483.385307,0.125838591,0.334925561,1598,0.7,0.02,12,0.1,0.28,8,,1483.385307,FALSE
15,1,0.688663217,0.358610225,0.361045131,0.29981203,11.54205827,9913.554427,9224.111179,689.44,0.058486872,0.161993244,638,0.7,0.02,12,0.1,0.35,6,,689.4432479,FALSE
60,1,0.681782151,0.370676129,0.372497455,0.598041448,31.00797085,10171.85133,8916.175593,1255.675737,0.106521525,0.285965779,1313,0.7,0.02,12,0.1,0.35,6,,1255.675737,FALSE
120,1,0.680979301,0.372631465,0.376230064,0.722435175,47.40067644,10334.41481,8843.95773,1490.457077,0.126438503,0.336066985,1602,0.7,0.02,12,0.1,0.35,6,,1490.457077,FALSE
15,1,0.688648626,0.358628995,0.361045131,0.298402256,11.5587406,9913.472188,9225.36313,688.11,0.05837369,0.16167976,635,0.7,0.02,12,0.1,0.35,8,,688.1090576,FALSE
60,1,0.681534102,0.371189374,0.373260943,0.593636364,31.27613636,10187.36082,8914.583223,1272.777599,0.107972311,0.289267636,1306,0.7,0.02,12,0.1,0.35,8,,1272.777599,FALSE
120,1,0.680937394,0.372698761,0.376230064,0.717925592,47.79819617,10338.30128,8848.323051,1489.978233,0.126397882,0.335959015,1592,0.7,0.02,12,0.1,0.35,8,,1489.978233,FALSE
15,1,0.688361045,0.359174614,0.362317611,0.278623273,11.79700304,9957.963518,9279.705949,678.2575694,0.057537968,0.158805331,595,0.7,0.02,12,0.12,0.22,6,,678.2575694,FALSE
60,1,0.681254157,0.371805411,0.373769936,0.584657286,31.8438493,10171.79844,8883.160092,1288.638352,0.109317811,0.292473525,1288,0.7,0.02,12,0.12,0.22,6,,1288.638352,FALSE
120,1,0.680449949,0.373600235,0.376908721,0.706729687,49.16475354,10334.93113,8789.284674,1545.64646,0.131120331,0.347883516,1570,0.7,0.02,12,0.12,0.22,6,,1545.64646,FALSE
15,1,0.688356973,0.359169184,0.362317611,0.27721845,11.8124561,9957.932198,9281.49893,676.4332682,0.057383209,0.158378194,592,0.7,0.02,12,0.12,0.22,8,,676.4332682,FALSE
60,1,0.681049712,0.372250189,0.374618256,0.577898551,32.20697464,10192.00934,8896.430696,1295.578641,0.109906569,0.293382844,1276,0.7,0.02,12,0.12,0.22,8,,1295.578641,FALSE
120,1,0.68030319,0.374020031,0.376908721,0.703578663,49.49516093,10345.94293,8796.940286,1549.002649,0.131405043,0.348638904,1563,0.7,0.02,12,0.12,0.22,8,,1549.002649,FALSE
15,1,0.688361045,0.359174614,0.362317611,0.278623273,11.79700304,9957.963518,9279.705949,678.2575694,0.057537968,0.158805331,595,0.7,0.02,12,0.12,0.28,6,,678.2575694,FALSE
60,1,0.681254157,0.371805411,0.373769936,0.584657286,31.8438493,10171.79844,8883.160092,1288.638352,0.109317811,0.292473525,1288,0.7,0.02,12,0.12,0.28,6,,1288.638352,FALSE
120,1,0.680449949,0.373600235,0.376908721,0.706729687,49.16475354,10334.93113,8789.284674,1545.64646,0.131120331,0.347883516,1570,0.7,0.02,12,0.12,0.28,6,,1545.64646,FALSE
15,1,0.688356973,0.359169184,0.362317611,0.27721845,11.8124561,9957.932198,9281.49893,676.4332682,0.057383209,0.158378194,592,0.7,0.02,12,0.12,0.28,8,,676.4332682,FALSE
60,1,0.681048185,0.372243475,0.374618256,0.577445652,32.22576993,10192.00934,8896.613767,1295.39557,0.109891039,0.293341388,1275,0.7,0.02,12,0.12,0.28,8,,1295.39557,FALSE
120,1,0.68028809,0.374005056,0.377163217,0.703103914,49.5422852,10353.85284,8804.668196,1549.184642,0.131420482,0.348444589,1563,0.7,0.02,12,0.12,0.28,8,,1549.184642,FALSE
15,1,0.688360706,0.359158868,0.362232779,0.277283372,11.81100703,9950.053047,9273.140202,676.9128446,0.057423892,0.158527598,592,0.7,0.02,12,0.12,0.35,6,,676.9128446,FALSE
60,1,0.681234645,0.371876904,0.3739396,0.582577132,31.92785844,10176.9244,8887.990589,1288.933809,0.109342875,0.292407851,1284,0.7,0.02,12,0.12,0.35,6,,1288.933809,FALSE
120,1,0.680392942,0.373771718,0.377502545,0.703370787,49.48382022,10358.17233,8808.534333,1549.637999,0.131458941,0.348233258,1565,0.7,0.02,12,0.12,0.35,6,,1549.637999,FALSE
15,1,0.688356634,0.359153439,0.362232779,0.27587822,11.8264637,9950.021727,9274.933183,675.0885434,0.057269133,0.158100361,589,0.7,0.02,12,0.12,0.35,8,,675.0885434,FALSE
60,1,0.681039362,0.372301643,0.374703088,0.575503736,32.30790129,10196.04883,8899.740238,1296.308594,0.109968493,0.293481683,1271,0.7,0.02,12,0.12,0.35,8,,1296.308594,FALSE
120,1,0.680237699,0.374186446,0.377672209,0.700359389,49.82142857,10375.1483,8822.334693,1552.813609,0.131728335,0.348790119,1559,0.7,0.02,12,0.12,0.35,8,,1552.813609,FALSE
15,1,0.712013573,0.316251981,0.319647099,0.303078556,11.50663482,8990.751102,8148.063481,842.69,0.071486904,0.223643212,571,0.725,0,8,0.08,0.22,6,,842.6876214,TRUE
60,1,0.707569053,0.324439181,0.326094333,0.595733611,31.23673257,9191.636978,7853.066105,1338.570873,0.113553688,0.348223432,1145,0.725,0,8,0.08,0.22,6,,1338.570873,FALSE
120,1,0.706581439,0.326004326,0.327960638,0.717020176,47.71598551,9254.634141,7746.767394,1507.866748,0.127915401,0.390032785,1386,0.725,0,8,0.08,0.22,6,,1507.866748,FALSE
15,1,0.712008823,0.316264434,0.319647099,0.302547771,11.51194268,8990.742297,8148.453997,842.29,0.071453028,0.223537235,570,0.725,0,8,0.08,0.22,8,,842.2882996,TRUE
60,1,0.707351883,0.324822624,0.326772989,0.58463136,31.81593977,9209.356514,7858.471925,1350.884589,0.114598285,0.350696934,1126,0.725,0,8,0.08,0.22,8,,1350.884589,FALSE
120,1,0.706364947,0.326404914,0.329402782,0.714396086,48.13906773,9289.324218,7761.687065,1527.637153,0.129592565,0.393416728,1387,0.725,0,8,0.08,0.22,8,,1527.637153,FALSE
15,1,0.712002036,0.316279229,0.319647099,0.299893843,11.53901274,8990.751102,8149.091284,841.6598179,0.071399713,0.22337044,565,0.725,0,8,0.08,0.28,6,,841.6598179,TRUE
60,1,0.707548015,0.324471077,0.326263997,0.591783671,31.48361934,9194.44045,7856.28061,1338.15984,0.113518819,0.347935476,1138,0.725,0,8,0.08,0.28,6,,1338.15984,FALSE
120,1,0.706519681,0.326017447,0.328554462,0.71624064,47.89775368,9266.584254,7753.470228,1513.114026,0.128360538,0.390682682,1387,0.725,0,8,0.08,0.28,6,,1513.114026,FALSE
15,1,0.711997285,0.316291682,0.319647099,0.299363057,11.54432059,8990.742297,8149.481801,841.260496,0.071365838,0.223264463,564,0.725,0,8,0.08,0.28,8,,841.260496,TRUE
60,1,0.707346284,0.324825295,0.327112318,0.58246888,31.95824689,9218.822763,7866.537903,1352.28486,0.114717073,0.350696281,1123,0.725,0,8,0.08,0.28,8,,1352.28486,FALSE
120,1,0.706315066,0.326467197,0.329826943,0.712962963,48.42026749,9293.778872,7762.737936,1531.040936,0.129881315,0.393786249,1386,0.725,0,8,0.08,0.28,8,,1531.040936,FALSE
15,1,0.71198507,0.31631517,0.319647099,0.295647558,11.58943737,8990.553431,8149.394414,841.1590167,0.071357229,0.223237531,557,0.725,0,8,0.08,0.35,6,,841.1590167,TRUE
60,1,0.70744944,0.324713937,0.326688157,0.587379901,31.71280187,9216.003278,7872.508486,1343.494792,0.113971394,0.348869071,1131,0.725,0,8,0.08,0.35,6,,1343.494792,FALSE
120,1,0.706364269,0.326458728,0.329996607,0.711568123,48.35269923,9320.262081,7794.111789,1526.150292,0.129466431,0.392326553,1384,0.725,0,8,0.08,0.35,6,,1526.150292,FALSE
15,1,0.711980319,0.316327622,0.319647099,0.295116773,11.59474522,8990.544625,8149.784931,840.7596948,0.071323354,0.223131554,556,0.725,0,8,0.08,0.35,8,,840.7596948,TRUE
60,1,0.707245165,0.325035461,0.327536478,0.58016058,32.12432012,9237.329108,7886.608039,1350.721069,0.114584414,0.349837107,1120,0.725,0,8,0.08,0.35,8,,1350.721069,FALSE
120,1,0.706222599,0.326760336,0.330760095,0.708386766,48.84688382,9334.566273,7792.992955,1541.573317,0.130774798,0.395376588,1381,0.725,0,8,0.08,0.35,8,,1541.573317,FALSE
15,1,0.711847133,0.316508452,0.319986427,0.275185578,11.82370095,8999.172748,8154.641154,844.5315946,0.071643332,0.223894908,519,0.725,0,8,0.1,0.22,6,,844.5315946,TRUE
60,1,0.707109264,0.325358055,0.327790974,0.57815735,32.23731884,9241.361145,7849.361182,1391.999963,0.118086186,0.360248438,1117,0.725,0,8,0.1,0.22,6,,1391.999963,FALSE
120,1,0.705931286,0.327229315,0.329996607,0.699228792,49.90848329,9284.336246,7724.639788,1559.696458,0.132312221,0.400950246,1360,0.725,0,8,0.1,0.22,6,,1559.696458,FALSE
15,1,0.711839328,0.316528888,0.319986427,0.274655355,11.83112407,8999.139731,8155.169197,843.9705341,0.071595736,0.223746165,518,0.725,0,8,0.1,0.22,8,,843.9705341,TRUE
60,1,0.706908042,0.325607039,0.32804547,0.57098526,32.68166537,9247.938825,7833.527035,1414.411791,0.119987427,0.365764621,1104,0.725,0,8,0.1,0.22,8,,1414.411791,FALSE
120,1,0.70594435,0.32711062,0.329826943,0.696502058,50.07690329,9275.287041,7707.14921,1568.137831,0.13302832,0.403327631,1354,0.725,0,8,0.1,0.22,8,,1568.137831,FALSE
15,1,0.711845436,0.316509583,0.319986427,0.274655355,11.82926829,8999.172748,8154.819235,844.3535131,0.071628225,0.223847697,518,0.725,0,8,0.1,0.28,6,,844.3535131,TRUE
60,1,0.707088565,0.325394726,0.327960638,0.57682359,32.32022763,9243.688498,7851.700484,1391.988013,0.118085172,0.360058979,1115,0.725,0,8,0.1,0.28,6,,1391.988013,FALSE
120,1,0.705910587,0.327250531,0.330251103,0.698689956,49.97431287,9287.73776,7728.081428,1559.656332,0.132308817,0.400630961,1360,0.725,0,8,0.1,0.28,6,,1559.656332,FALSE
15,1,0.711837631,0.316530019,0.319986427,0.274125133,11.83669141,8999.139731,8155.347278,843.7924526,0.071580629,0.223698954,517,0.725,0,8,0.1,0.28,8,,843.7924526,TRUE
60,1,0.706892433,0.325633042,0.328130302,0.569803516,32.74896587,9249.687723,7835.451818,1414.235905,0.119972506,0.365624588,1102,0.725,0,8,0.1,0.28,8,,1414.235905,FALSE
120,1,0.705914489,0.327178381,0.329911775,0.69529442,50.23193623,9274.259066,7707.59301,1566.666056,0.132903466,0.402845476,1352,0.725,0,8,0.1,0.28,8,,1566.666056,FALSE
15,1,0.711834578,0.316533264,0.319986427,0.27359491,11.84172853,8998.893473,8153.644855,845.2486173,0.071704158,0.224084999,516,0.725,0,8,0.1,0.35,6,,845.2486173,TRUE
60,1,0.707057686,0.325469615,0.328215134,0.574825536,32.42103903,9257.056509,7863.534386,1393.522123,0.118215314,0.360176305,1112,0.725,0,8,0.1,0.35,6,,1393.522123,FALSE
120,1,0.705841534,0.32741383,0.330760095,0.694024109,50.48294434,9313.319254,7749.838542,1563.480712,0.132633247,0.400995309,1353,0.725,0,8,0.1,0.35,6,,1563.480712,FALSE
15,1,0.711826773,0.3165537,0.319986427,0.273064687,11.84915164,8998.860455,8154.172898,844.6875568,0.071656562,0.223936256,515,0.725,0,8,0.1,0.35,8,,844.6875568,TRUE
60,1,0.706864608,0.325661756,0.328215134,0.567588524,32.88989403,9255.211911,7840.20188,1415.010031,0.120038177,0.365730171,1098,0.725,0,8,0.1,0.35,8,,1415.010031,FALSE
120,1,0.705864269,0.327286869,0.330335935,0.690806369,50.68669748,9296.705708,7726.209755,1570.495953,0.133228364,0.40331175,1345,0.725,0,8,0.1,0.35,8,,1570.495953,FALSE
15,1,0.711700034,0.316815425,0.320410587,0.253110935,12.09028329,9017.607108,8188.140629,829.4664795,0.070365327,0.21960987,478,0.725,0,8,0.12,0.22,6,,829.4664795,TRUE
60,1,0.706543773,0.326429235,0.328978622,0.555440949,33.54538422,9275.73533,7839.285112,1436.450219,0.121856992,0.370410062,1077,0.725,0,8,0.12,0.22,6,,1436.450219,FALSE
120,1,0.705350017,0.327961056,0.329572447,0.677477477,52.43294723,9253.304538,7642.719534,1610.585004,0.136629199,0.414564994,1316,0.725,0,8,0.12,0.22,6,,1610.585004,FALSE
15,1,0.711700034,0.316815425,0.320410587,0.253110935,12.09028329,9017.607108,8188.140629,829.4664795,0.070365327,0.21960987,478,0.725,0,8,0.12,0.22,8,,829.4664795,TRUE
60,1,0.706364269,0.326876332,0.329487615,0.548403708,33.89830072,9282.868745,7845.623969,1437.244777,0.121924396,0.370042424,1065,0.725,0,8,0.12,0.22,8,,1437.244777,FALSE
120,1,0.705180862,0.328336297,0.330166271,0.674717369,52.77646454,9274.846044,7651.7188,1623.127243,0.137693183,0.417041943,1313,0.725,0,8,0.12,0.22,8,,1623.127243,FALSE
15,1,0.711700034,0.316815425,0.320410587,0.253110935,12.09028329,9017.607108,8188.140629,829.4664795,0.070365327,0.21960987,478,0.725,0,8,0.12,0.28,6,,829.4664795,TRUE
60,1,0.706542246,0.326432824,0.328978622,0.554925219,33.566787,9275.73533,7839.468183,1436.267148,0.121841461,0.370362854,1076,0.725,0,8,0.12,0.28,6,,1436.267148,FALSE
120,1,0.705350017,0.327961056,0.329572447,0.677477477,52.43294723,9253.304538,7642.719534,1610.585004,0.136629199,0.414564994,1316,0.725,0,8,0.12,0.28,6,,1610.585004,FALSE
15,1,0.711700034,0.316815425,0.320410587,0.253110935,12.09028329,9017.607108,8188.140629,829.4664795,0.070365327,0.21960987,478,0.725,0,8,0.12,0.28,8,,829.4664795,TRUE
60,1,0.706362742,0.32687992,0.329487615,0.547888774,33.91967044,9282.868745,7845.80704,1437.061706,0.121908865,0.36999529,1064,0.725,0,8,0.12,0.28,8,,1437.061706,FALSE
120,1,0.705180862,0.328336297,0.330166271,0.674717369,52.77646454,9274.846044,7651.7188,1623.127243,0.137693183,0.417041943,1313,0.725,0,8,0.12,0.28,8,,1623.127243,FALSE
15,1,0.711700543,0.316814825,0.320410587,0.252581414,12.09584326,9017.490386,8187.855544,829.6348417,0.07037961,0.219654446,477,0.725,0,8,0.12,0.35,6,,829.6348417,TRUE
60,1,0.7065302,0.326424781,0.328978622,0.55337803,33.63692625,9278.196656,7840.740843,1437.455813,0.121942298,0.370669369,1073,0.725,0,8,0.12,0.35,6,,1437.455813,FALSE
120,1,0.705264506,0.328139108,0.330420767,0.675224647,52.65186136,9288.964543,7669.325513,1619.639029,0.137397271,0.415825168,1315,0.725,0,8,0.12,0.35,6,,1619.639029,FALSE
15,1,0.711700543,0.316814825,0.320410587,0.252581414,12.09584326,9017.490386,8187.855544,829.6348417,0.07037961,0.219654446,477,0.725,0,8,0.12,0.35,8,,829.6348417,TRUE
60,1,0.706350526,0.326858859,0.329572447,0.545688546,33.99330759,9286.908881,7849.231439,1437.677441,0.1219611,0.370058543,1060,0.725,0,8,0.12,0.35,8,,1437.677441,FALSE
120,1,0.705108755,0.328457241,0.330675263,0.672139559,53.01590559,9290.791995,7663.230049,1627.561946,0.138069388,0.417537698,1310,0.725,0,8,0.12,0.35,8,,1627.561946,TRUE
15,1,0.712013573,0.316251981,0.319647099,0.303078556,11.50663482,8990.751102,8148.063481,842.69,0.071486904,0.223643212,571,0.725,0,10,0.08,0.22,6,,842.6876214,TRUE
60,1,0.707576858,0.324426062,0.326094333,0.595733611,31.23413111,9191.779639,7852.682308,1339.097331,0.113598348,0.348360388,1145,0.725,0,10,0.08,0.22,6,,1339.097331,FALSE
120,1,0.706672718,0.325797572,0.327960638,0.718572168,47.52897051,9258.766651,7753.00529,1505.761361,0.127736797,0.389488195,1389,0.725,0,10,0.08,0.22,6,,1505.761361,FALSE
15,1,0.712008823,0.316264434,0.319647099,0.302547771,11.51194268,8990.742297,8148.453997,842.29,0.071453028,0.223537235,570,0.725,0,10,0.08,0.22,8,,842.2882996,TRUE
60,1,0.707365796,0.324793052,0.326772989,0.585150571,31.78219107,9209.767866,7858.178455,1351.589412,0.114658077,0.35087991,1127,0.725,0,10,0.08,0.22,8,,1351.589412,FALSE
120,1,0.706436206,0.326200741,0.329572447,0.715572716,48.0041184,9293.325422,7770.75218,1522.573242,0.129162983,0.391910744,1390,0.725,0,10,0.08,0.22,8,,1522.573242,FALSE
15,1,0.712002036,0.316279229,0.319647099,0.299893843,11.53901274,8990.751102,8149.091284,841.6598179,0.071399713,0.22337044,565,0.725,0,10,0.08,0.28,6,,841.6598179,TRUE
60,1,0.707555819,0.324457957,0.326263997,0.591783671,31.48101924,9194.583111,7855.896812,1338.686299,0.11356348,0.348072361,1138,0.725,0,10,0.08,0.28,6,,1338.686299,FALSE
120,1,0.706604513,0.325822264,0.328554462,0.717273431,47.791118,9270.315349,7761.280062,1509.035287,0.128014531,0.38962956,1389,0.725,0,10,0.08,0.28,6,,1509.035287,FALSE
15,1,0.711997285,0.316291682,0.319647099,0.299363057,11.54432059,8990.742297,8149.481801,841.260496,0.071365838,0.223264463,564,0.725,0,10,0.08,0.28,8,,841.260496,TRUE
60,1,0.707360197,0.324795723,0.327112318,0.582987552,31.9245332,9219.234115,7866.244432,1352.989683,0.114776865,0.350879067,1124,0.725,0,10,0.08,0.28,8,,1352.989683,FALSE
120,1,0.706393621,0.326238236,0.329826943,0.712962963,48.43158436,9292.278007,7761.689154,1530.588853,0.129842963,0.393669973,1386,0.725,0,10,0.08,0.28,8,,1530.588853,FALSE
15,1,0.71198507,0.31631517,0.319647099,0.295647558,11.58943737,8990.553431,8149.394414,841.1590167,0.071357229,0.223237531,557,0.725,0,10,0.08,0.35,6,,841.1590167,TRUE
60,1,0.707457245,0.324700818,0.326688157,0.587899247,31.68787328,9216.145939,7872.012796,1344.133143,0.114025547,0.349034833,1132,0.725,0,10,0.08,0.35,6,,1344.133143,FALSE
120,1,0.706448422,0.326282153,0.329911775,0.712779635,48.20596554,9326.024948,7801.604831,1524.420117,0.129319657,0.391982545,1386,0.725,0,10,0.08,0.35,6,,1524.420117,FALSE
15,1,0.711980319,0.316327622,0.319647099,0.295116773,11.59474522,8990.544625,8149.784931,840.7596948,0.071323354,0.223131554,556,0.725,0,10,0.08,0.35,8,,840.7596948,TRUE
60,1,0.707259077,0.325005889,0.327536478,0.580678581,32.09065009,9237.740461,7886.314568,1351.425892,0.114644205,0.350019656,1121,0.725,0,10,0.08,0.35,8,,1351.425892,FALSE
120,1,0.706323719,0.326506465,0.330675263,0.708568497,48.79553617,9331.916547,7791.612147,1540.3044,0.130667153,0.395152488,1381,0.725,0,10,0.08,0.35,8,,1540.3044,FALSE
15,1,0.711847133,0.316508452,0.319986427,0.275185578,11.82370095,8999.172748,8154.641154,844.5315946,0.071643332,0.223894908,519,0.725,0,10,0.1,0.22,6,,844.5315946,TRUE
60,1,0.707122667,0.325343952,0.327790974,0.578674948,32.21273292,9241.865972,7850.119126,1391.746846,0.118064714,0.360182931,1118,0.725,0,10,0.1,0.22,6,,1391.746846,FALSE
120,1,0.705991686,0.327094679,0.329826943,0.700102881,49.85133745,9285.138899,7729.276945,1555.861955,0.131986932,0.400170256,1361,0.725,0,10,0.1,0.22,6,,1555.861955,FALSE
15,1,0.711839328,0.316528888,0.319986427,0.274655355,11.83112407,8999.139731,8155.169197,843.9705341,0.071595736,0.223746165,518,0.725,0,10,0.1,0.22,8,,843.9705341,TRUE
60,1,0.706921446,0.325592936,0.32804547,0.571502457,32.65709853,9248.443652,7834.284979,1414.158673,0.119965955,0.365699165,1105,0.725,0,10,0.1,0.22,8,,1414.158673,FALSE
120,1,0.706001357,0.326947267,0.329657279,0.697375193,50.01518271,9275.920574,7716.597031,1559.323543,0.132280586,0.401266995,1355,0.725,0,10,0.1,0.22,8,,1559.323543,FALSE
15,1,0.711845436,0.316509583,0.319986427,0.274655355,11.82926829,8999.172748,8154.819235,844.3535131,0.071628225,0.223847697,518,0.725,0,10,0.1,0.28,6,,844.3535131,TRUE
60,1,0.707101968,0.325380623,0.327960638,0.577340921,32.29565442,9244.193324,7852.458429,1391.734896,0.1180637,0.359993506,1116,0.725,0,10,0.1,0.28,6,,1391.734896,FALSE
120,1,0.705972514,0.327121413,0.330081439,0.699563094,49.91724492,9288.618661,7732.718585,1555.900076,0.131990166,0.399871518,1361,0.725,0,10,0.1,0.28,6,,1555.900076,FALSE
15,1,0.711837631,0.316530019,0.319986427,0.274125133,11.83669141,8999.139731,8155.347278,843.7924526,0.071580629,0.223698954,517,0.725,0,10,0.1,0.28,8,,843.7924526,TRUE
60,1,0.706905836,0.325618939,0.328130302,0.570320579,32.72440538,9250.19255,7836.209762,1413.982788,0.119951034,0.365559149,1103,0.725,0,10,0.1,0.28,8,,1413.982788,FALSE
120,1,0.705978113,0.326995842,0.329742111,0.69616671,50.15641883,9276.077313,7717.155088,1558.922225,0.132246541,0.401060516,1353,0.725,0,10,0.1,0.28,8,,1558.922225,FALSE
15,1,0.711834578,0.316533264,0.319986427,0.27359491,11.84172853,8998.893473,8153.644855,845.2486173,0.071704158,0.224084999,516,0.725,0,10,0.1,0.35,6,,845.2486173,TRUE
